"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0014897","striated muscle hypertrophy","17/922","108/18860",0.157407407407407,3.21985217321443,5.24505342188681,1.86445659432028e-05,0.000393454050027753,0.000282515450159512,"RGS2/TNFRSF1B/ROCK1/ARRB1/HDAC4/PAK2/MTPN/PPP3CA/TNFRSF1A/ATP2B4/FOXP1/FOXO1/SMAD3/MEF2A/ROCK2/CAMK2D/YY1",17
"GO:0033628","regulation of cell adhesion mediated by integrin","11/922","49/18860",0.224489795918367,4.59205808136704,5.70785891165404,1.89317367141667e-05,0.000396252840286722,0.000284525091412053,"LYN/SYK/CYP1B1/FERMT3/NCKAP1L/PTPN6/WNK1/PDE3B/TESC/PIK3CG/SWAP70",11
"GO:1903307","positive regulation of regulated secretory pathway","11/922","49/18860",0.224489795918367,4.59205808136704,5.70785891165404,1.89317367141667e-05,0.000396252840286722,0.000284525091412053,"ITGB2/FGR/SYK/GAB2/ITGAM/PPP3CA/AP1G1/UNC13D/IL4R/RAB3D/RAB27A",11
"GO:2000058","regulation of ubiquitin-dependent protein catabolic process","23/922","178/18860",0.129213483146067,2.64313046869288,4.99353556207342,1.99834530164866e-05,0.000416565638490014,0.000299110477756398,"FBXW7/DISC1/PIAS1/COP1/GSK3B/PTK2B/WAC/RYBP/N4BP1/PRICKLE1/SMURF1/USP7/AGTPBP1/LRRK2/HIPK2/GNA12/HECTD1/TLK2/TAF1/PHF20L1/PSEN1/OGT/USP9X",23
"GO:0051492","regulation of stress fiber assembly","16/922","98/18860",0.163265306122449,3.33967860463057,5.26462518003823,2.04225458240706e-05,0.000423995202371797,0.000304445196218192,"WASF2/ACTG1/ROCK1/PAK2/CCDC88A/PXN/ARAP1/CLASP2/ARHGEF18/F11R/PPM1F/ARHGEF10L/SMAD3/PPFIA1/ROCK2/BRAF",16
"GO:0120034","positive regulation of plasma membrane bounded cell projection assembly","18/922","120/18860",0.15,3.06832971800434,5.15303844609959,2.10417907368806e-05,0.000434542578751289,0.00031201862642089,"CFL1/WASF2/ARPC2/RIPOR2/GSK3B/ACTR2/RHOQ/APC/CCDC88A/RAPGEF2/ARAP1/CYFIP1/HTT/SEPTIN9/TTBK2/ACTR3/PIK3CA/ZMYND8",18
"GO:0110020","regulation of actomyosin structure organization","17/922","109/18860",0.155963302752294,3.1903122450198,5.1992996064843,2.11000589136254e-05,0.000434542578751289,0.00031201862642089,"WASF2/ACTG1/AKAP13/ROCK1/PAK2/CCDC88A/PXN/ARAP1/CLASP2/ARHGEF18/F11R/PPM1F/ARHGEF10L/SMAD3/PPFIA1/ROCK2/BRAF",17
"GO:0008654","phospholipid biosynthetic process","29/922","255/18860",0.113725490196078,2.32631534175492,4.8343693432538,2.14289915126893e-05,0.000438045090638288,0.000314533567421942,"PIK3CD/PLCG2/INPP4A/INPP5D/DGKG/AGPAT3/PIK3CB/MTMR3/PCYT1A/SERINC5/SGMS1/SAMD8/PIK3CG/MBOAT7/GPAT3/IP6K1/PI4K2A/PIK3CA/PIGX/LPGAT1/PIP4K2A/DGKD/FAR1/DGKZ/UVRAG/UBE3C/LPCAT2/SGMS2/MTMR14",29
"GO:0051893","regulation of focal adhesion assembly","13/922","68/18860",0.191176470588235,3.91061630726043,5.45118214399882,2.15263968098379e-05,0.000438045090638288,0.000314533567421942,"CFL1/PTPRJ/ACTG1/TLN1/ROCK1/MAP4K4/CLASP2/PPM1F/VCL/MACF1/SMAD3/ROCK2/PTPRA",13
"GO:0090109","regulation of cell-substrate junction assembly","13/922","68/18860",0.191176470588235,3.91061630726043,5.45118214399882,2.15263968098379e-05,0.000438045090638288,0.000314533567421942,"CFL1/PTPRJ/ACTG1/TLN1/ROCK1/MAP4K4/CLASP2/PPM1F/VCL/MACF1/SMAD3/ROCK2/PTPRA",13
