"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type"
0.401282813074845,-0.260949449569664,0.327,0.316,1,"MRPS34","CD14 Mono"
0.410435033737567,-0.382594111035895,0.224,0.225,1,"BCL6","CD14 Mono"
0.416212807954675,-0.553258691919608,0.323,0.316,1,"BASP1","CD14 Mono"
0.417804870313139,0.307536201982215,0.122,0.115,1,"SEPHS2","CD14 Mono"
0.426442929064503,-0.268338294903014,0.202,0.2,1,"IFI35","CD14 Mono"
0.42909030743323,-0.257234692856801,0.196,0.183,1,"SDHAF2","CD14 Mono"
0.430995788002226,-0.368495271702254,0.173,0.173,1,"DDAH2","CD14 Mono"
0.434701365271526,-0.267925226300771,0.19,0.189,1,"ADAM15","CD14 Mono"
0.437528418330482,-0.309332650146553,0.168,0.169,1,"SLC44A2","CD14 Mono"
0.443637915739769,-0.326805075417447,0.193,0.193,1,"RELL1","CD14 Mono"
0.447171717606624,-0.360935604937389,0.132,0.134,1,"CRLS1","CD14 Mono"
0.447374077989044,-0.391336238605682,0.127,0.129,1,"ABHD16A","CD14 Mono"
0.451890343945546,-0.359673406629982,0.11,0.113,1,"NT5C3A","CD14 Mono"
0.457443320316029,-0.37799689748469,0.109,0.103,1,"HSDL2","CD14 Mono"
0.461710711893591,-0.354380871215494,0.124,0.125,1,"NIT1","CD14 Mono"
0.462082412766523,-0.300476529634459,0.158,0.16,1,"DDX60L","CD14 Mono"
0.465360349503407,-0.312245630360121,0.11,0.111,1,"SAP30L","CD14 Mono"
0.466347956465791,-0.305856621101673,0.163,0.163,1,"MBD6","CD14 Mono"
0.468099387721838,-0.475899906214613,0.112,0.113,1,"GDE1","CD14 Mono"
0.472264943758001,-0.289351836831641,0.157,0.158,1,"ARFIP1","CD14 Mono"
0.476672134877864,-0.260076950349734,0.161,0.162,1,"TTC1","CD14 Mono"
0.47914060362637,-0.268251293793353,0.105,0.107,1,"DTNBP1","CD14 Mono"
0.479320377280763,-0.25334195405121,0.195,0.195,1,"SMARCE1","CD14 Mono"
0.489333444328966,-0.301368080335116,0.164,0.165,1,"MIA2","CD14 Mono"
0.497494665399812,-0.28783148221628,0.279,0.271,1,"BCL7C","CD14 Mono"
0.504365356660069,-0.253505010362076,0.197,0.196,1,"CPD","CD14 Mono"
0.50743566115724,0.786673094892607,0.154,0.151,1,"POM121","CD14 Mono"
0.522313739820954,-0.294859364342686,0.16,0.159,1,"RNF125","CD14 Mono"
0.524421052622482,-0.254349282100127,0.168,0.168,1,"NPLOC4","CD14 Mono"
0.525671078332782,0.420257269674793,0.189,0.191,1,"CDKN1C","CD14 Mono"
0.526537340628832,-0.347142683833713,0.139,0.139,1,"RAB5B","CD14 Mono"
0.528357185072512,-0.258237725679649,0.184,0.183,1,"YTHDF2","CD14 Mono"
0.530995605423204,-0.312502433515283,0.107,0.108,1,"SSRP1","CD14 Mono"
0.53658590851026,-0.290244363459929,0.176,0.174,1,"PRKDC","CD14 Mono"
0.543480338777956,-0.253284143246239,0.168,0.168,1,"SLU7","CD14 Mono"
0.544487019849482,-0.264391978183934,0.304,0.295,1,"RTF2","CD14 Mono"
0.550437310514736,-0.282170473030161,0.16,0.151,1,"SMIM29","CD14 Mono"
0.554955147695535,-0.368346156034034,0.156,0.156,1,"PAG1","CD14 Mono"
0.555941389967798,-0.310760648235439,0.146,0.146,1,"PSMD3","CD14 Mono"
0.5575379027212,-0.323024165640568,0.189,0.186,1,"LTB4R","CD14 Mono"
0.564840853784799,-0.353364140378023,0.104,0.105,1,"ATF1","CD14 Mono"
0.56572806655708,0.763855453962518,0.105,0.101,1,"EPS8","CD14 Mono"
0.572938801120464,-0.309241108933061,0.236,0.23,1,"IMPA2","CD14 Mono"
0.574839486740929,-0.273387602692343,0.208,0.204,1,"PLEKHJ1","CD14 Mono"
0.576929160237964,-0.259439576413122,0.169,0.169,1,"NUP50","CD14 Mono"
0.581161558771366,-0.293770727491511,0.207,0.206,1,"LTB","CD14 Mono"
0.583713528679089,-0.487511001856359,0.403,0.368,1,"PTEN","CD14 Mono"
0.588373019103335,-0.300453948335764,0.202,0.199,1,"NUDT22","CD14 Mono"
0.605014884704442,-0.337059051243851,0.161,0.158,1,"PLPPR2","CD14 Mono"
0.617870251048801,-0.37226839380235,0.132,0.132,1,"CDC123","CD14 Mono"
0.620352727673331,-0.268388407481111,0.15,0.149,1,"EXOC7","CD14 Mono"
0.620861150259144,-0.279183809786831,0.113,0.113,1,"LDB1","CD14 Mono"
0.624177607711742,-0.300178391148385,0.222,0.217,1,"EAPP","CD14 Mono"
0.625158017877359,-0.340399540306506,0.112,0.112,1,"GIMAP5","CD14 Mono"
0.625438665678359,-0.283885726861938,0.121,0.122,1,"GANAB","CD14 Mono"
0.627033436510442,-0.28165362521933,0.124,0.119,1,"COMMD10","CD14 Mono"
0.633074514824698,-0.283577531574679,0.181,0.178,1,"TSSC4","CD14 Mono"
0.636574424905658,-0.61738805075007,0.429,0.404,1,"SLC25A37","CD14 Mono"
0.636709812693954,-0.294801680692736,0.121,0.121,1,"PLD4","CD14 Mono"
0.63844919707113,-0.280826237920976,0.156,0.155,1,"SRRT","CD14 Mono"
0.640118426201902,-0.275619043002415,0.256,0.248,1,"PSMD13","CD14 Mono"
0.642533184097476,-0.26572588117585,0.105,0.105,1,"MAPRE2","CD14 Mono"
0.651431912986876,-0.253121604658652,0.161,0.154,1,"RNF141","CD14 Mono"
0.655003402256295,0.427168906727143,0.994,0.995,1,"MALAT1","CD14 Mono"
0.666193602650455,-0.27999023709461,0.156,0.154,1,"COMMD5","CD14 Mono"
0.677180167264811,-0.272215942236488,0.165,0.164,1,"NCSTN","CD14 Mono"
0.687058873788958,-0.307381568713899,0.149,0.147,1,"NKAP","CD14 Mono"
0.690394332036208,-0.319244553896482,0.112,0.112,1,"CPNE2","CD14 Mono"
0.691353551937942,-0.313142884918724,0.224,0.217,1,"TSR3","CD14 Mono"
0.705392230366653,0.275822643267676,0.105,0.108,1,"POM121C","CD14 Mono"
0.707734935867286,-0.281122179378632,0.175,0.171,1,"PHKG2","CD14 Mono"
0.710347297395916,-0.269435239187174,0.118,0.118,1,"RHBDD2","CD14 Mono"
0.710688597982385,-0.258973525723121,0.167,0.159,1,"KLHDC3","CD14 Mono"
0.711880109894468,0.517165761310852,0.233,0.233,1,"POLR2A","CD14 Mono"
0.717527421719995,-0.261177362824588,0.146,0.139,1,"NUDT16L1","CD14 Mono"
0.723654588219508,-0.321790788955913,0.105,0.101,1,"ISCA2","CD14 Mono"
0.730668318979386,-0.320817501608873,0.122,0.118,1,"PEF1","CD14 Mono"
0.730689509854533,-0.271168798259459,0.179,0.175,1,"PPP1R35","CD14 Mono"
0.732254263100048,-0.267206914223018,0.127,0.122,1,"EIF2B1","CD14 Mono"
0.733803832527906,-0.306853384966456,0.1,0.101,1,"PIGC","CD14 Mono"
0.736041230778593,-0.253581409478816,0.108,0.104,1,"ABT1","CD14 Mono"
0.737874943129977,-0.286136672635314,0.12,0.119,1,"DNPEP","CD14 Mono"
0.743369496099325,-0.36274518480769,0.22,0.213,1,"KYNU","CD14 Mono"
0.750556676316499,-0.256277896373893,0.163,0.161,1,"PAPSS1","CD14 Mono"
0.755655866660567,-0.30059960807686,0.154,0.147,1,"ASCL2","CD14 Mono"
0.756442616044801,-0.288233222830402,0.15,0.149,1,"MRPL27","CD14 Mono"
0.757512520508331,-0.319073772061777,0.122,0.121,1,"HDAC3","CD14 Mono"
0.77991519662519,-0.277998691895946,0.24,0.231,1,"ANTKMT","CD14 Mono"
0.789388777641444,-0.250096997011552,0.238,0.23,1,"MFSD10","CD14 Mono"
0.799786923847065,-0.294530276251639,0.226,0.219,1,"TOLLIP","CD14 Mono"
0.806532884269537,-0.251207453393475,0.125,0.124,1,"NOC2L","CD14 Mono"
0.808796293160786,-0.395057908173077,0.127,0.125,1,"SMIM15","CD14 Mono"
0.812518861517615,-0.250554425187071,0.158,0.154,1,"HERPUD2","CD14 Mono"
0.815214231988403,-0.292111121869151,0.121,0.117,1,"JKAMP","CD14 Mono"
0.826427415514301,-0.418832415881225,0.119,0.117,1,"TMEM11","CD14 Mono"
0.838267094816221,-0.264168492404129,0.151,0.148,1,"TRAF7","CD14 Mono"
0.838299961205115,-0.295843711660891,0.156,0.152,1,"MZT2A","CD14 Mono"
0.844123620398172,-0.263124092343067,0.17,0.165,1,"TAP1","CD14 Mono"
0.849050330504619,-0.298779336982716,0.126,0.124,1,"CYSLTR1","CD14 Mono"
0.849210364420806,-0.285886996655028,0.233,0.222,1,"SMARCC2","CD14 Mono"
0.850816801597658,-0.252235601541553,0.129,0.125,1,"RPP25L","CD14 Mono"
0.854687006032188,-0.257569474052133,0.161,0.157,1,"COA6","CD14 Mono"
0.876366066480564,-0.263834929777897,0.142,0.14,1,"SUPT20H","CD14 Mono"
0.881699084897955,-0.250058608864935,0.221,0.213,1,"CNPPD1","CD14 Mono"
0.895383317471552,-0.37185795160482,0.106,0.103,1,"PGM2","CD14 Mono"
0.895824274955161,-0.261793560861918,0.282,0.269,1,"LILRA1","CD14 Mono"
0.92254109727213,-0.252522338633336,0.183,0.179,1,"PMF1","CD14 Mono"
0.92740748206231,-0.313196386852583,0.27,0.258,1,"CXCL16","CD14 Mono"
0.934337570002044,-0.832126746144982,0.202,0.19,1,"ADK","CD14 Mono"
0.94315188732394,-0.263461045889023,0.212,0.206,1,"CTBS","CD14 Mono"
0.954645577914745,-0.266807349300241,0.257,0.251,1,"VNN2","CD14 Mono"
0.956137749947807,-0.29036565535908,0.113,0.111,1,"NCK1","CD14 Mono"
0.984422963250519,-0.252675182119157,0.14,0.136,1,"CBR1","CD14 Mono"
0.993271762382891,-0.270805900611806,0.226,0.216,1,"NDUFS3","CD14 Mono"
0,7.13763908708509,0.521,0.076,0,"HSPA1A","CD4 TCM"
0,4.85685162369131,0.59,0.15,0,"HSPH1","CD4 TCM"
0,2.01205064628891,0.664,0.227,0,"AL138963.4","CD4 TCM"
0,2.86513109458297,0.545,0.142,0,"TUBB4B","CD4 TCM"
0,2.43189466179186,0.623,0.222,0,"MYADM","CD4 TCM"
0,3.19595637555081,0.636,0.239,0,"CACYBP","CD4 TCM"
0,1.77786623082132,0.717,0.329,0,"PPP1R15A","CD4 TCM"
0,1.43222378683193,0.9,0.518,0,"NFKBIA","CD4 TCM"
0,3.04835717574321,0.658,0.28,0,"DNAJA1","CD4 TCM"
0,1.66498700374316,0.743,0.388,0,"H2AFZ","CD4 TCM"
0,3.78743560578274,0.722,0.367,0,"DNAJB1","CD4 TCM"
0,3.38683912351571,0.693,0.34,0,"HSPE1","CD4 TCM"
0,1.39292894695155,0.828,0.481,0,"ZFP36","CD4 TCM"
0,2.5209888972738,0.498,0.152,0,"AHSA1","CD4 TCM"
0,1.22981078851502,0.706,0.361,0,"TUBA1B","CD4 TCM"
0,8.459293890385,0.357,0.013,0,"HSPA1B","CD4 TCM"
0,2.33018485648579,0.786,0.445,0,"HSPB1","CD4 TCM"
0,1.47570123726151,0.732,0.393,0,"TUBA1A","CD4 TCM"
0,3.05143278734622,0.458,0.121,0,"FKBP4","CD4 TCM"
0,2.38044107191224,0.523,0.19,0,"TCP1","CD4 TCM"
0,1.07824535769021,0.768,0.436,0,"SRSF2","CD4 TCM"
0,2.65320763108863,0.449,0.118,0,"IER5","CD4 TCM"
0,2.62596760173066,0.662,0.336,0,"HSPD1","CD4 TCM"
0,1.22622002661075,0.701,0.375,0,"ATP6V0C","CD4 TCM"
0,1.81664219262954,0.538,0.215,0,"DNAJB6","CD4 TCM"
0,2.85038518971365,0.466,0.149,0,"MRPL18","CD4 TCM"
0,2.75293695823937,0.432,0.115,0,"CHORDC1","CD4 TCM"
0,2.44114109113409,0.58,0.263,0,"GADD45B","CD4 TCM"
0,2.66675047787293,0.463,0.147,0,"UBE2S","CD4 TCM"
0,1.43720178825954,0.804,0.488,0,"SOD1","CD4 TCM"
0,2.28301610897266,0.645,0.329,0,"RGCC","CD4 TCM"
0,1.42337834360113,0.776,0.463,0,"PPP1R2","CD4 TCM"
0,3.64962524131744,0.426,0.114,0,"BAG3","CD4 TCM"
0,1.15122712883915,0.776,0.465,0,"KLF6","CD4 TCM"
0,1.69774487034967,0.645,0.335,0,"DYNLL1","CD4 TCM"
0,1.22220798266675,0.592,0.283,0,"ARL6IP1","CD4 TCM"
0,1.02064045929748,0.751,0.448,0,"RSRP1","CD4 TCM"
0,2.6587317709931,0.403,0.101,0,"SERTAD1","CD4 TCM"
0,1.99709049684571,0.426,0.131,0,"STIP1","CD4 TCM"
0,1.14769933721398,0.697,0.406,0,"CXCR4","CD4 TCM"
0,1.93290684546425,0.968,0.678,0,"MTRNR2L12","CD4 TCM"
0,3.44959815226721,0.338,0.049,0,"CKS2","CD4 TCM"
0,1.58130583183872,0.49,0.201,0,"ARRDC2","CD4 TCM"
0,1.72861281499479,0.544,0.257,0,"SQSTM1","CD4 TCM"
0,1.87594399190913,0.436,0.149,0,"PIM3","CD4 TCM"
0,1.63122012138311,0.884,0.603,0,"UBB","CD4 TCM"
0,3.8433826227876,0.319,0.041,0,"NR4A1","CD4 TCM"
0,3.2820739336457,0.348,0.07,0,"ZFAND2A","CD4 TCM"
0,3.25650773593632,0.323,0.052,0,"NEU1","CD4 TCM"
0,3.02969185647745,0.911,0.642,0,"HSP90AA1","CD4 TCM"
0,1.78721171565026,0.354,0.086,0,"KDM6B","CD4 TCM"
0,1.92425572413984,0.783,0.539,0,"ANXA1","CD4 TCM"
0,1.23980707259076,0.959,0.722,0,"RPS26","CD4 TCM"
0,1.76500456442957,0.942,0.71,0,"HSPA8","CD4 TCM"
0,1.12481641282448,0.916,0.686,0,"TAGLN2","CD4 TCM"
0,-5.90999193289084,0.06,0.286,0,"MTRNR2L8","CD4 TCM"
0,2.17977480344687,0.917,0.694,0,"HSP90AB1","CD4 TCM"
0,0.840998330761122,0.958,0.755,0,"JUND","CD4 TCM"
0,0.754574229343866,0.892,0.691,0,"TSC22D3","CD4 TCM"
0,1.19422208123637,0.941,0.759,0,"UBC","CD4 TCM"
0,-3.85398183249402,0.023,0.172,0,"LYZ","CD4 TCM"
0,0.511259471908949,0.971,0.839,0,"RPL4","CD4 TCM"
0,-9.77916218945659,0.001,0.125,0,"AC079793.1","CD4 TCM"
0,0.426991019610096,0.985,0.875,0,"RPL24","CD4 TCM"
0,-13.7815737321454,0,0.109,0,"AC105402.3","CD4 TCM"
0,0.477854124116761,0.99,0.888,0,"RPLP0","CD4 TCM"
0,0.525891869340847,0.989,0.887,0,"EIF1","CD4 TCM"
0,0.528541782012542,0.986,0.887,0,"RPS5","CD4 TCM"
0,-1.50214541716096,0.66,0.757,0,"RIPOR2","CD4 TCM"
0,0.450374550893673,0.992,0.895,0,"RPL36","CD4 TCM"
0,0.537650211923856,0.99,0.897,0,"RPS21","CD4 TCM"
0,0.46100892932801,0.991,0.907,0,"RPL29","CD4 TCM"
0,0.390684834172659,0.985,0.904,0,"RPL9","CD4 TCM"
0,0.536086178491987,0.991,0.911,0,"RPL35A","CD4 TCM"
0,0.4947749767255,0.988,0.909,0,"RPS7","CD4 TCM"
0,0.475508644525667,0.995,0.918,0,"RPS15","CD4 TCM"
0,-1.27683569476376,0.696,0.769,0,"MT-ATP8","CD4 TCM"
0,0.388436776682518,0.981,0.909,0,"RPL5","CD4 TCM"
0,0.398535474402964,0.992,0.924,0,"RPL12","CD4 TCM"
0,0.504831514909283,0.995,0.928,0,"RPS28","CD4 TCM"
0,0.452257114235294,0.993,0.928,0,"RPL37","CD4 TCM"
0,0.458906699410451,0.991,0.926,0,"RPS13","CD4 TCM"
0,0.371895621415978,0.993,0.928,0,"RPS3","CD4 TCM"
0,0.39067770592076,0.992,0.928,0,"RPL19","CD4 TCM"
0,0.407006369737449,0.991,0.93,0,"RPS6","CD4 TCM"
0,0.445770796249563,0.994,0.936,0,"RPL30","CD4 TCM"
0,0.40706023784857,0.99,0.934,0,"RPS27A","CD4 TCM"
0,0.489047495261892,0.994,0.939,0,"RPS23","CD4 TCM"
0,0.471416220687568,0.994,0.94,0,"RPS15A","CD4 TCM"
0,0.498537049046803,0.995,0.941,0,"RPS19","CD4 TCM"
0,0.649344468983709,0.993,0.939,0,"RPL39","CD4 TCM"
0,0.348701506508561,0.994,0.941,0,"RPL11","CD4 TCM"
0,0.473424188495378,0.995,0.943,0,"RPL32","CD4 TCM"
0,0.506480170212281,0.997,0.945,0,"RPS18","CD4 TCM"
0,0.40440949876993,0.992,0.94,0,"RPL26","CD4 TCM"
0,0.5705753402772,0.996,0.951,0,"RPS27","CD4 TCM"
0,0.527273583091524,0.997,0.965,0,"RPL41","CD4 TCM"
0,0.373308109740906,0.995,0.964,0,"RPLP1","CD4 TCM"
0,-1.06867260859166,0.859,0.883,0,"PTPRC","CD4 TCM"
0,-1.07019063744226,0.853,0.868,0,"MT-ND5","CD4 TCM"
0,-0.826752844139217,0.909,0.899,0,"MT-ND1","CD4 TCM"
6.97491444354888e-317,-0.611637628152034,0.976,0.948,1.75279599966383e-312,"MT-CYB","CD4 TCM"
4.37163367275635e-315,1.15934188283926,0.666,0.378,1.09859154196367e-310,"TAGAP","CD4 TCM"
5.14730269005088e-310,1.03732973766351,0.693,0.429,1.29351716600979e-305,"EIF5","CD4 TCM"
6.3310578587784e-309,0.338883115941988,0.992,0.952,1.59099483991101e-304,"RPS24","CD4 TCM"
2.69029477456578e-308,-0.556435302828356,0.998,0.998,6.76071076848382e-304,"MALAT1","CD4 TCM"
2.13203816493288e-305,0.432557339119371,0.983,0.876,5.35781190847632e-301,"RPL36A","CD4 TCM"
1.73726910923979e-304,4.3526679625328,0.219,0.012,4.36575727151958e-300,"LMNA","CD4 TCM"
3.15699177233228e-302,0.897317798361052,0.713,0.422,7.93352032387102e-298,"SAP18","CD4 TCM"
6.17792122941398e-302,3.23988425309364,0.234,0.02,1.55251160495173e-297,"TUBB2A","CD4 TCM"
7.47079066069664e-302,1.42671484601714,0.461,0.185,1.87740969303307e-297,"EIF4A3","CD4 TCM"
4.11401359778725e-301,0.854594075795058,0.742,0.482,1.03385161712394e-296,"CALM2","CD4 TCM"
8.03774987386076e-300,-0.607011514275335,0.98,0.967,2.01988654330121e-295,"MT-CO3","CD4 TCM"
1.97041841862258e-293,0.366090364639263,0.99,0.909,4.95166148599853e-289,"RPS9","CD4 TCM"
5.64811346224931e-292,1.37351445711849,0.59,0.329,1.41937091306325e-287,"EZR","CD4 TCM"
1.5896187556225e-291,0.36161954708679,0.995,0.973,3.99471193287933e-287,"EEF1A1","CD4 TCM"
8.52070066448448e-290,7.90643496716913,0.192,0.002,2.14125207698495e-285,"HSPA6","CD4 TCM"
5.99582241470999e-289,1.19160732193337,0.558,0.273,1.50675017281662e-284,"BRD2","CD4 TCM"
3.11385904066041e-285,0.337534707010002,0.994,0.955,7.82512776917961e-281,"RPS12","CD4 TCM"
7.76875682595551e-284,0.323259250850973,0.994,0.954,1.95228859036262e-279,"RPS8","CD4 TCM"
1.20241780935832e-281,1.09955823953712,0.515,0.242,3.02167595491745e-277,"YPEL5","CD4 TCM"
9.32238612851333e-280,1.34488762476656,0.493,0.228,2.3427156340954e-275,"NUDC","CD4 TCM"
1.08404396242563e-279,0.773184365361543,0.739,0.452,2.72420247757561e-275,"SNHG8","CD4 TCM"
4.70337419510693e-278,2.27217219915706,0.301,0.071,1.18195793523037e-273,"H2AFX","CD4 TCM"
1.33129544582828e-277,0.827309005160724,0.693,0.393,3.34554545536647e-273,"MARCKSL1","CD4 TCM"
1.83741038035364e-277,2.45153591533248,0.271,0.053,4.6174122858287e-273,"KLF10","CD4 TCM"
5.97991443691487e-276,2.23985367674285,0.281,0.06,1.50275249799671e-271,"ZNF267","CD4 TCM"
1.6923201675918e-275,0.985130976968285,0.73,0.485,4.25280058115818e-271,"PTGES3","CD4 TCM"
1.81095217027749e-275,0.916984735505243,0.583,0.298,4.55092280390733e-271,"SNHG7","CD4 TCM"
2.6229404649915e-274,0.327200494483548,0.995,0.965,6.59144938852363e-270,"TPT1","CD4 TCM"
3.52158415022602e-273,1.50451904718971,0.402,0.151,8.84974096951799e-269,"HSPA4","CD4 TCM"
5.06609973977857e-272,0.885653081906582,0.687,0.413,1.27311086460635e-267,"CCT4","CD4 TCM"
1.27121288006234e-270,0.341344283387638,0.997,0.936,3.19455796759665e-266,"RPL28","CD4 TCM"
3.98158023866267e-269,1.36041358642534,0.402,0.15,1.00057111397593e-264,"RELB","CD4 TCM"
3.69195204777966e-268,0.367029676861385,0.982,0.885,9.27787549607028e-264,"RPL22","CD4 TCM"
3.87779163874435e-268,2.77635406060439,0.298,0.074,9.74489038816456e-264,"ID3","CD4 TCM"
3.19389583596949e-267,-5.66424633046504,0.01,0.116,8.02626023579132e-263,"LINC01619","CD4 TCM"
6.65965595996973e-267,1.1308333307139,0.581,0.311,1.67357154274039e-262,"SLC38A2","CD4 TCM"
2.70964623594803e-266,2.02555471776501,0.297,0.072,6.80934099093741e-262,"SMAD7","CD4 TCM"
3.10574376692516e-265,-2.68144089242088,0.056,0.213,7.80473408628293e-261,"S100A9","CD4 TCM"
1.9405766363406e-264,0.605458541071842,0.967,0.811,4.87666908712393e-260,"H3F3B","CD4 TCM"
8.48453401996125e-262,1.62398637819799,0.461,0.219,2.13216339921626e-257,"CLEC2B","CD4 TCM"
2.50969750361036e-261,0.889275693902277,0.635,0.367,6.30686982657284e-257,"UBE2B","CD4 TCM"
1.73736046112865e-260,1.47754412163261,0.32,0.088,4.3659868388163e-256,"OSER1","CD4 TCM"
9.44972478900296e-259,0.320487229921518,0.992,0.949,2.37471583947644e-254,"RPS3A","CD4 TCM"
1.93228150922306e-257,0.333777184663372,0.994,0.934,4.85582343267754e-253,"RPL18A","CD4 TCM"
2.13386463570706e-257,0.945134315388584,0.576,0.303,5.36240182953185e-253,"CCT2","CD4 TCM"
1.00716862863523e-255,1.75003443762133,0.343,0.111,2.53101476376033e-251,"PNP","CD4 TCM"
1.23331446543286e-255,0.671303973782764,0.778,0.504,3.09931925163277e-251,"RAN","CD4 TCM"
4.89586410694049e-254,0.914831168200983,0.598,0.332,1.23033065007414e-249,"NOP10","CD4 TCM"
1.06900383054264e-251,0.673505591444808,0.795,0.527,2.68640662615366e-247,"ZFAS1","CD4 TCM"
2.55326553082456e-251,0.351639677583709,0.989,0.896,6.41635627896213e-247,"RPL8","CD4 TCM"
3.69857479300677e-251,0.44883484546065,0.956,0.791,9.29451845482602e-247,"BTF3","CD4 TCM"
7.53342288372567e-251,4.79285351853546,0.192,0.015,1.89314917068026e-246,"SERPINH1","CD4 TCM"
1.34249292472847e-249,3.19058454436325,0.227,0.035,3.37368471984263e-245,"DNAJA4","CD4 TCM"
1.16801061014431e-248,0.368599829555207,0.988,0.884,2.93521066329265e-244,"RPL35","CD4 TCM"
4.32001363845028e-248,3.3793476939599,0.222,0.033,1.08561942734255e-243,"DNAJB4","CD4 TCM"
1.76256589499775e-247,1.18364340286319,0.467,0.211,4.42932809412934e-243,"SNHG1","CD4 TCM"
3.31737323071669e-247,1.98292371202221,0.274,0.063,8.33655892879104e-243,"TGIF1","CD4 TCM"
4.87680828997511e-247,3.05438215014418,0.214,0.027,1.22554192327074e-242,"ZC3H12A","CD4 TCM"
1.26849604201826e-246,0.956321227317019,0.551,0.288,3.18773055359188e-242,"MAP1LC3B","CD4 TCM"
6.15947252965235e-246,0.324297551224927,0.987,0.923,1.54787544670164e-241,"RPL6","CD4 TCM"
7.0807012673819e-246,0.350929198335508,0.98,0.89,1.77938022849307e-241,"NACA","CD4 TCM"
2.87090426576931e-244,1.61447522289091,0.36,0.13,7.21458241987828e-240,"TRMT10C","CD4 TCM"
2.55576798627476e-242,0.91424094945348,0.532,0.265,6.42264494950846e-238,"STMN1","CD4 TCM"
1.57388138527812e-238,0.912429475297052,0.571,0.319,3.95516392120391e-234,"GPBP1","CD4 TCM"
3.12918834830255e-238,0.491716209881562,0.928,0.73,7.86365031928432e-234,"SNHG29","CD4 TCM"
5.68427149203496e-236,1.02507215804931,0.545,0.296,1.42845742594839e-231,"G3BP2","CD4 TCM"
3.88251548454319e-234,1.95007218543096,0.261,0.06,9.75676141265705e-230,"SLC5A3","CD4 TCM"
1.25098409008872e-233,1.23323309580423,0.474,0.229,3.14372301839295e-229,"RSRC2","CD4 TCM"
2.3583282562655e-233,0.307720301459569,0.992,0.917,5.9264789079952e-229,"RPL18","CD4 TCM"
9.05298107621497e-231,1.76743997048897,0.296,0.086,2.27501414445282e-226,"INSIG1","CD4 TCM"
2.82056588584696e-229,2.17789050874656,0.24,0.049,7.0880820711334e-225,"PMEPA1","CD4 TCM"
4.59963318873395e-228,2.31586379522395,0.239,0.049,1.15588782032884e-223,"DDIT3","CD4 TCM"
3.79666816209822e-227,1.28389204480987,0.38,0.149,9.54102709135284e-223,"BIRC3","CD4 TCM"
1.730835583131e-219,1.93735515543398,0.311,0.108,4.34958982040819e-215,"DEDD2","CD4 TCM"
2.87532714014478e-219,0.586101880870448,0.82,0.556,7.22569710318384e-215,"SLC25A5","CD4 TCM"
2.33606575896514e-215,1.11814301934776,0.4,0.171,5.8705332522794e-211,"ATF4","CD4 TCM"
1.76274760639955e-214,0.490963154742736,0.956,0.77,4.42978473488208e-210,"PNRC1","CD4 TCM"
2.81586244280712e-214,-0.706163878525945,0.982,0.968,7.07626231877428e-210,"MT-ATP6","CD4 TCM"
6.63906031377686e-214,-4.76183451169481,0.01,0.1,1.66839585685213e-209,"VCAN","CD4 TCM"
7.32011366675442e-213,0.790267086530122,0.576,0.322,1.83954456445539e-208,"RBM8A","CD4 TCM"
7.75750776898358e-212,3.25588215236662,0.169,0.014,1.94946170234557e-207,"CDKN1A","CD4 TCM"
7.51871472317257e-209,0.96713514022069,0.38,0.154,1.88945300993327e-204,"HBP1","CD4 TCM"
1.87874030213012e-206,1.24162957779687,0.35,0.135,4.72127437925298e-202,"NGRN","CD4 TCM"
4.36531490078406e-204,0.636360979674434,0.707,0.456,1.09700363456703e-199,"ST13","CD4 TCM"
5.62284373787168e-203,1.05227146515336,0.416,0.191,1.41302063132715e-198,"SELENOK","CD4 TCM"
9.66047513729433e-203,1.13377972770853,0.435,0.208,2.42767740200206e-198,"SLC3A2","CD4 TCM"
1.02477379057889e-202,0.854304612333389,0.496,0.257,2.57525653572475e-198,"CYCS","CD4 TCM"
2.7800249169844e-202,2.01725687901152,0.23,0.054,6.98620261638179e-198,"SDE2","CD4 TCM"
5.43237803905941e-202,1.21224391774696,0.321,0.115,1.36515660121563e-197,"MORF4L2","CD4 TCM"
